log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
53,Warning: we failed to resolve data source name dn910 dn911 dn912 dn913 dn914 dn915 dn916 dn917 dn918 dn919 dn920 dn921 dn922 dn923 dn924 dn925 dn926 dn927 dn928 dn929 dn930 dn931 dn932 dn933 dn934 dn935 dn936 dn937 dn938 dn939 dn940 dn941 dn942 dn943 dn944 dn945 dn946 dn947 dn948 dn949 dn950 dn951 dn952 dn953 dn954 dn955 dn956 dn957 dn958 dn959 dn960 dn961 dn962 dn963 dn964 dn965 dn966 dn967 dn968 dn969 dn970 dn971 dn972 dn973 dn974 dn975 dn976 dn977 dn978 dn979 dn980 dn981 dn982 dn983 dn984 dn985 dn986 dn987 dn988 dn989 dn990 dn991 dn992 dn993 dn994 dn995 dn996 dn997 dn998 dn999 dn1000 dn1001 dn1002 dn1003 dn1004 dn1005 dn1006 dn1007 dn1008 dn1009 dn1010 dn1011 dn1012 dn1013 dn1014 dn1015 dn1016 dn1017 dn1018 dn1019 dn1020 dn1021 dn1022 dn1023 dn1024,partial,Warning: we failed to resolve data source name bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*> bn<*>,0.8974,Warning: we failed to resolve data source name an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*> an<*>,0.7597,Warning: we failed to resolve data source name dadmin2 dadmin3 dadmin4,0.5451,62.88,149
54,Warning: we failed to resolve trusted host name dadmin3 dadmin4,fuzzy,Warning: we failed to resolve data source name dadmin2 dadmin3 dadmin4,0.7881,My unqualified host name (dadmin1) unknown; sleeping for retry,0.719,unable to qualify my own domain name (dadmin1) -- using short name,0.6207,45.21,149
55,gmetad startup succeeded,new,gmetad startup succeeded,1.0,,0.0,,0.0,44.4,150
56,Now running on #29#'s privileges.,exact,Now running on #29#'s privileges.,1.0,"User #29#, coming from #30#, authenticated.",0.5336,"connection from ""#28#""",0.4841,44.96,150
57,"User #29#, coming from #30#, authenticated.",exact,"User #29#, coming from #30#, authenticated.",1.0,Now running on #29#'s privileges.,0.5336,"connection from ""#28#""",0.4779,45.73,150
58,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,44.56,150
59,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,46.04,150
60,data_thread() got not answer from any [Thunderbird_C2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9801,asking for cache data failed,0.2943,connection lost: 'Connection closed.',0.2809,45.65,150
61,data_thread() got not answer from any [Thunderbird_D8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9875,asking for cache data failed,0.3057,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2923,45.18,150
62,Registered protocol family 10,partial,Registered protocol family <*>,0.9011,4.1.0-ioctl <*> initialised: #36#@#37#,0.4081,"apic_id <*> version 32, address <*> GSI <*>",0.3809,44.35,150
63,not allocating divert_blk for non-ethernet device sit0,partial,not allocating divert_blk for non-ethernet device lo,0.9361,allocating divert_blk for eth<*>,0.8186,probe new device <*> bus 2:slot 14:func 0,0.4037,44.43,150
64,succeeded,new,succeeded,1.0,,0.0,,0.0,44.47,151
65,Server listening on :: port 22.,new,Server listening on :: port 22.,1.0,,0.0,,0.0,45.08,152
66,error: Bind to port 22 on <*> failed: Address already in use.,new,error: Bind to port 22 on <*> failed: Address already in use.,1.0,,0.0,,0.0,46.89,153
67,data_thread() got not answer from any [Thunderbird_C5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9892,asking for cache data failed,0.3035,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2701,46.63,153
68,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,46.26,153
69,data_thread() got not answer from any [Thunderbird_B8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9886,asking for cache data failed,0.3075,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.295,45.57,153
70,Cannot open file /dev/logsurfer for writing (No such file or directory),new,Cannot open file /dev/logsurfer for writing (No such file or directory),1.0,,0.0,,0.0,45.74,154
71,Changing permissions on special file /dev/logsurfer,fuzzy,Cannot open file /dev/logsurfer for writing (No such file or directory),0.6689,syslog-ng version 1.6.7 starting,0.2996,syslog-ng startup succeeded,0.2851,45.59,154
72,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,46.7,154
73,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,45.82,154
74,data_thread() got not answer from any [Thunderbird_B1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9852,asking for cache data failed,0.2968,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.289,45.69,154
75,data_thread() got not answer from any [Thunderbird_D5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9875,asking for cache data failed,0.3065,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.272,45.87,154
76,data_thread() got not answer from any [Thunderbird_D7] datasource,exact,data_thread() got not answer from any <*> datasource,0.9908,asking for cache data failed,0.3009,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2815,45.85,154
77,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,exact,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.6595,[ib_sm_sweep.c:1455]: No topology change,0.5394,47.74,154
78,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,45.66,154
79,data_thread() got not answer from any [Thunderbird_A4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9909,asking for cache data failed,0.2979,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2897,45.8,154
80,data_thread() got not answer from any [Thunderbird_A5] datasource,partial,data_thread() got not answer from any <*> datasource,0.99,asking for cache data failed,0.299,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2727,45.7,154
81,data_thread() got not answer from any [Thunderbird_B3] datasource,partial,data_thread() got not answer from any <*> datasource,0.989,asking for cache data failed,0.3078,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2829,46.05,154
82,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,45.32,154
83,data_thread() got not answer from any [Thunderbird_A1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9729,asking for cache data failed,0.2757,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2735,45.62,154
84,succeeded,exact,succeeded,1.0,passed.,0.4766,... autorun DONE.,0.3778,45.08,154
85,xinetd startup succeeded,new,xinetd startup succeeded,1.0,,0.0,,0.0,46.0,155
86,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],new,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],1.0,,0.0,,0.0,47.22,156
87,Reading included configuration file: /etc/xinetd.d/chargen-udp [file=/etc/xinetd.d/chargen-udp] [line=18],partial,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.8461,xinetd startup succeeded,0.4712,initializing netlink socket (disabled),0.2978,49.0,156
88,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],new,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],1.0,,0.0,,0.0,49.15,157
89,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],new,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],1.0,,0.0,,0.0,48.08,158
90,Reading included configuration file: /etc/xinetd.d/daytime-udp [file=/etc/xinetd.d/daytime-udp] [line=15],partial,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.8486,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.62,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],0.4846,49.51,158
91,Reading included configuration file: /etc/xinetd.d/echo [file=/etc/xinetd.d/echo] [line=15],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.7334,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.7036,xinetd startup succeeded,0.6657,48.69,158
92,Reading included configuration file: /etc/xinetd.d/echo-udp [file=/etc/xinetd.d/echo-udp] [line=14],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.7522,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.7175,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],0.5745,48.25,158
93,Reading included configuration file: /etc/xinetd.d/eklogin [file=/etc/xinetd.d/eklogin] [line=15],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.6819,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.6192,xinetd startup succeeded,0.5963,48.15,158
94,Reading included configuration file: /etc/xinetd.d/gssftp [file=/etc/xinetd.d/gssftp] [line=13],new,Reading included configuration file: /etc/xinetd.d/gssftp [file=/etc/xinetd.d/gssftp] [line=13],1.0,,0.0,,0.0,47.88,159
95,Reading included configuration file: /etc/xinetd.d/klogin [file=/etc/xinetd.d/klogin] [line=14],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.753,xinetd startup succeeded,0.6461,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.6299,47.85,159
96,Reading included configuration file: /etc/xinetd.d/krb5-telnet [file=/etc/xinetd.d/krb5-telnet] [line=13],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.7261,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.5743,Reading included configuration file: /etc/xinetd.d/gssftp [file=/etc/xinetd.d/gssftp] [line=13],0.5262,49.6,159
97,Reading included configuration file: /etc/xinetd.d/kshell [file=/etc/xinetd.d/kshell] [line=13],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.7065,xinetd startup succeeded,0.5844,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],0.5264,48.47,159
98,Reading included configuration file: /etc/xinetd.d/ktalk [file=/etc/xinetd.d/ktalk] [line=13],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.7861,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.5823,xinetd startup succeeded,0.5666,48.0,159
99,Reading included configuration file: /etc/xinetd.d/rsync [file=/etc/xinetd.d/rsync] [line=12],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.6346,xinetd startup succeeded,0.5528,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.5127,47.89,159
100,Reading included configuration file: /etc/xinetd.d/tftp [file=/etc/xinetd.d/tftp] [line=13],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.66,START: tftp pid=16563 from=<*>,0.6243,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.5487,47.72,159
101,Reading included configuration file: /etc/xinetd.d/time [file=/etc/xinetd.d/time] [line=18],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.794,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.6251,xinetd startup succeeded,0.5479,47.62,159
102,Reading included configuration file: /etc/xinetd.d/time-udp [file=/etc/xinetd.d/time-udp] [line=17],fuzzy,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.7663,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.6325,Reading included configuration file: /etc/xinetd.d/cups-lpd [file=/etc/xinetd.d/cups-lpd] [line=17],0.4981,49.46,159
103,Started working: 1 available service,new,Started working: 1 available service,1.0,,0.0,,0.0,47.16,160
104,removing chargen,new,removing chargen,1.0,,0.0,,0.0,47.17,161
105,removing chargen,exact,removing chargen,1.0,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.4672,registered new driver usbhid,0.2258,48.55,161
106,removing daytime,new,removing daytime,1.0,,0.0,,0.0,48.17,162
107,removing daytime,exact,removing daytime,1.0,kernel time sync disabled <*>,0.2672,Using HPET based timekeeping.,0.2525,47.6,162
108,removing echo,new,removing echo,1.0,,0.0,,0.0,48.64,163
109,removing echo,exact,removing echo,1.0,removing daytime,0.3402,removing chargen,0.3004,47.51,163
110,removing eklogin,new,removing eklogin,1.0,,0.0,,0.0,48.82,164
111,removing ftp,new,removing ftp,1.0,,0.0,,0.0,48.53,165
112,removing klogin,fuzzy,removing eklogin,0.7959,removing chargen,0.3387,session closed for user root,0.321,49.2,165
113,removing kshell,new,removing kshell,1.0,,0.0,,0.0,49.29,166
114,removing ntalk,new,removing ntalk,1.0,,0.0,,0.0,48.84,167
115,removing printer,new,removing printer,1.0,,0.0,,0.0,50.13,168
116,removing rsync,new,removing rsync,1.0,,0.0,,0.0,50.01,169
117,removing telnet,new,removing telnet,1.0,,0.0,,0.0,50.63,170
118,removing time,new,removing time,1.0,,0.0,,0.0,50.44,171
119,removing time,exact,removing time,1.0,removing daytime,0.5691,time reset <*> s,0.5267,50.67,171
120,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,fuzzy,xinetd startup succeeded,0.6374,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],0.5948,Reading included configuration file: /etc/xinetd.d/chargen [file=/etc/xinetd.conf] [line=15],0.5206,51.7,171
121,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.77,171
122,[ib_sm_sweep.c:1455]: No topology change,exact,[ib_sm_sweep.c:1455]: No topology change,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.5394,51.53,171
123,[ib_sm_sweep.c:1482]: No configuration change required,exact,[ib_sm_sweep.c:1482]: No configuration change required,1.0,[ib_sm_sweep.c:1455]: No topology change,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.6595,51.02,171
124,data_thread() got not answer from any [Thunderbird_B6] datasource,exact,data_thread() got not answer from any <*> datasource,0.992,asking for cache data failed,0.3049,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2824,50.84,171
125,data_thread() got not answer from any [Thunderbird_A8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9877,asking for cache data failed,0.2966,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2938,50.57,171
126,data_thread() got not answer from any [Thunderbird_A3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9863,asking for cache data failed,0.2981,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2767,50.7,171
127,data_thread() got not answer from any [Thunderbird_C8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9879,asking for cache data failed,0.3005,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2902,50.83,171
128,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.77,171
129,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,51.2,171
130,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,exact,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.6595,[ib_sm_sweep.c:1455]: No topology change,0.5394,53.01,171
131,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.64,171
132,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.41,171
133,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563473 when last update time is 1131563473 (minimum one second step),exact,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step),0.9972,kernel time sync disabled <*>,0.3437,rpc.statd startup succeeded,0.3312,53.56,171
134,data_thread() got not answer from any [Thunderbird_C1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9886,asking for cache data failed,0.2902,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2827,51.68,171
135,data_thread() got not answer from any [Thunderbird_A6] datasource,exact,data_thread() got not answer from any <*> datasource,0.992,asking for cache data failed,0.2937,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2794,50.97,171
136,data_thread() got not answer from any [Thunderbird_C4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9909,asking for cache data failed,0.3033,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2896,50.45,171
137,data_thread() got not answer from any [Thunderbird_B4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9916,asking for cache data failed,0.309,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2907,50.8,171
138,[ib_sm_sweep.c:1455]: No topology change,exact,[ib_sm_sweep.c:1455]: No topology change,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.5394,50.37,171
139,[ib_sm_sweep.c:1482]: No configuration change required,exact,[ib_sm_sweep.c:1482]: No configuration change required,1.0,[ib_sm_sweep.c:1455]: No topology change,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.6595,50.55,171
140,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.4,171
141,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.84,171
142,data_thread() got not answer from any [Thunderbird_A7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9882,asking for cache data failed,0.2967,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2791,51.47,171
143,data_thread() got not answer from any [Thunderbird_B7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9892,asking for cache data failed,0.3055,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2813,50.98,171
144,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.57,171
145,data_thread() got not answer from any [Thunderbird_D6] datasource,partial,data_thread() got not answer from any <*> datasource,0.988,asking for cache data failed,0.298,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2769,50.8,171
146,data_thread() got not answer from any [Thunderbird_B2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9897,asking for cache data failed,0.3018,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2895,51.35,171
147,data_thread() got not answer from any [Thunderbird_B5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9889,asking for cache data failed,0.3083,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2752,50.71,171
148,data_thread() got not answer from any [Thunderbird_D4] datasource,partial,data_thread() got not answer from any <*> datasource,0.9833,asking for cache data failed,0.3035,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2934,50.82,171
149,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.42,171
150,data_thread() got not answer from any [Thunderbird_B8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9888,asking for cache data failed,0.3075,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.295,50.72,171
151,data_thread() got not answer from any [Thunderbird_D7] datasource,exact,data_thread() got not answer from any <*> datasource,0.9909,asking for cache data failed,0.3009,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2815,51.19,171
152,data_thread() got not answer from any [Thunderbird_D8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9879,asking for cache data failed,0.3057,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2923,51.13,171
153,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.63,171
154,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.29,171
155,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.4,171
